time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13
280	294.188166	0	-814.32619	-719.420167	11691.6915	184647.136	1211.82402	-164.399324	-333.374807	304292.434	-672.232796	-431.231701	-709.246188	-686.135919	27.0142065	111414.614
282	298.027301	0	-791.74685	-791.74685	15755.6	136724904000000.0	7098.0082	16563318200.0	840.596263	23913.413	-504.197739	75659909.8	-638.927142	1196.43782	99248.6146	125787.322
284	292.505163	0	-814.4397	-674.827401	1013813210.0	9527.23653	-602.899706	3691257.82	-386.650409	17388.5036	-597.731561	17763.0756	332.722562	-402.2206	1049793.89	11364.3693
286	294.36003	0	-750.494615	4958.33734	199277.857	280383724.0	-538.954622	1499536.63	-236.965286	-170.819817	23.2231878	62197.689	1598.23835	60955.992	238387.241	431.724965
288	299.108982	0	-857.849439	-836.071378	16834.3121	1762.9335	145982.524	21148.7523	-352.151142	1293.10033	-736.253708	315859.622	-693.395544	-822.438962	22237.3034	743994.55
290	305.686567	0	-843.407615	2226.0623	36022.4128	7470.95191	-631.867621	564.253926	-400.473002	3867265080.0	-498.544525	538.888149	15786.3755	3691.52083	8667784.33	7132.51642
292	295.768818	0	-772.966733	-490.138004	468410.709	-432.151943	523024.253	1292.98916	87.6849206	3915.78775	-641.547772	114.506802	-381.615925	-737.556731	79502.91	12958.87
294	302.230618	0	-812.292959	178001.502	29037.9601	80312636.0	-600.752966	1067654290.0	18283.6966	55304258.9	-341.388575	246056617.0	2932.68173	62165.8803	1338690.11	517080.681
296	299.692672	0	-840.266515	-726.348729	29201.22	27676.6947	-628.726522	-672.215663	-411.279664	-730.757322	6638.05335	-675.620439	-605.975414	-727.117217	4857.35625	16142.9639
298	300.988168	0	-792.036462	-447.4765	-575.199711	-589.616464	33061.013	-614.097614	885.59741	-627.171126	6137287.33	1588.01935	-582.475729	-328.887783	1045.08122	724.233038
