time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5
1020	299.315227	0	-186.475632	45.4467682	-215.674995	-174.096416	261.541313	39352895900.0
1022	294.038454	0	-179.564864	686.935896	-175.620486	-144.971043	-137.464862	15228.3159
1024	299.273747	0	-177.911251	-98.6081613	-177.095319	-141.310666	-135.811239	310079.005
1026	295.524012	0	-212.674984	461.067332	-74.23075	-186.417853	-170.574984	3441907.49
1028	298.985333	0	-191.912286	9294.97211	-221.106817	-184.855858	4388.41149	456140.116
1030	303.177587	0	-138.742077	1218.59915	-155.620125	-146.824867	1113.71111	15693.1059
1032	295.427896	0	-196.701897	-35.9029418	-225.899691	-187.398114	670.795376	10724.429
1034	301.39524	0	-151.917408	4280.39929	60.6369845	-160.017408	1222.48837	3157.52368
1036	301.412271	0	-158.998583	-158.998583	473.779081	-89.4412285	563162.969	10049086.9
1038	300.70406	0	-204.002955	230.48708	-233.175065	-200.972016	3520.15137	37539.6258
1040	293.756348	0	-195.592729	3357.02965	-224.792423	-181.39754	2728.53273	65655785.0
1042	296.605003	0	-240.182456	3249.46428	-222.552057	-184.651763	-198.082458	1343.71042
1044	297.538904	0	-194.087238	-167.450384	-223.287115	-176.229889	-59.6882649	98207.8445
1046	299.869411	0	-146.330051	1355.79642	-139.470659	-154.43005	7602.04769	338232.38
1048	299.640582	0	-172.843241	44.0079033	-153.324358	-133.404276	-130.743242	72942.5227
1050	297.913277	0	-145.455558	-61.2407058	-174.553607	-145.599352	105367.935	24724.2304
1052	297.555047	0	-178.641052	-69.3345278	-139.39368	-145.654456	-136.541054	29408.4991
1054	294.11623	0	-206.43991	-69.3325808	-235.634903	-199.165811	124.074887	112534286000.0
1056	300.833111	0	-150.743904	90.4873572	-152.055439	-120.806316	-108.643873	2419.42967
1058	297.11776	0	-221.461633	17890.1844	-207.782028	-192.869639	-179.361634	627876.379
1060	296.093395	0	-205.202472	3471.17779	-198.143353	-168.917137	-163.102472	32533.4177
1062	297.267479	0	-174.679009	279.367365	-167.438027	-182.779008	2312.87007	8436.46182
1064	296.315863	0	-232.42374	1629845.54	-161.429975	-240.52374	1175297.4	772816.949
1066	297.842634	0	-169.366836	-132.351548	-198.480274	-169.112802	2105.30213	314363.218
1068	301.766452	0	-217.721427	-160.952512	-180.931004	-179.416529	-175.621428	192164.043
1070	302.704613	0	-217.891328	684.370716	-159.112372	-166.136439	-175.791329	856.464173
1072	296.704415	0	-203.849786	178373.578	-233.043962	-196.949433	109.10455	34851.3357
1074	300.491271	0	-190.840538	11693.0065	-220.032219	-184.821933	266.315207	3201.03273
1076	300.02931	0	-206.165124	-206.165115	132.62892	-183.299047	1328931.82	85683.8901
1078	300.881125	0	-199.516254	-17.1980032	-228.711709	-192.001804	788.033839	6557.24596
1080	295.759646	0	-218.93864	72.4481837	-193.276086	-172.41383	-176.838642	9595.63713
1082	300.283828	0	-197.560339	705.8286	-226.562028	-199.304964	372.339729	33780.3777
1084	298.512761	0	-132.313184	2289.50089	-161.506264	-125.839568	461.250136	7059.64393
1086	301.266678	0	-170.275316	326.515485	34.559255	-178.375316	2717.56988	18008.241
1088	292.771602	0	-114.288413	3755596.24	-143.470382	-110.181624	2553.08325	83068.3924
1090	295.010817	0	-142.74797	838.206365	-171.946474	-132.482731	152.186863	55573832.2
1092	295.775524	0	-162.773278	26412.5786	-114.431501	-170.873278	8378.14161	361627.631
1094	300.017281	0	-203.600687	-22.1642862	-232.631821	-204.961594	789.274936	6594.16027
1096	295.704699	0	-154.584922	-68.6380823	117.426974	-162.684922	1923.90904	18199.5045
1098	291.105875	0	-200.550047	316.107179	37.5541542	-208.650047	244335.946	302868889000.0
1100	297.59088	0	-189.058573	1052.7027	-218.258574	-142.8903	2615.94769	2510.91921
1102	299.251989	0	-167.949319	197.999529	-143.837568	-131.295223	-125.849321	6561.02517
1104	296.586764	0	-239.992465	294.784316	-269.19158	-228.425827	151.297846	189073.922
1106	303.449225	0	-148.385409	-103.965444	-124.213174	-156.485409	30406.3999	92819.4939
1108	299.185074	0	-142.821861	2808.16297	-171.882797	-143.716424	852.010845	20774.935
1110	304.264617	0	-129.09464	-82.6902726	-33.0069999	-137.194641	28038.6292	1766307.39
1112	300.214212	0	-193.610177	-193.60813	-108.264902	-184.121433	2031.67359	274848.388
