time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7
236	297.068775	0	-1932.95825	945.760621	1060.33828	-1849.38825	43766.8792	-508.430216	16469588.6	-200.182987
238	301.48568	0	-1873.01808	-1011.83639	82.7992363	-1789.44808	-258.237914	-682.596766	45520.096	1671.19418
240	301.081518	0	-1787.99922	-999.671705	5233566.48	-1704.42922	41472141.9	9848223.24	28126.5888	136038444000.0
242	294.626907	0	-1901.83281	48875.1996	9390.99767	37433.382	476716.959	1982933920.0	75753524.4	-1741.21281
244	301.531268	0	-1972.75749	45044.5664	364.346873	1907.95442	417953.742	-921.957897	9494652.53	-1812.1375
246	298.183839	0	-1846.05174	41370.2416	14987.4929	-1762.48174	-735.38123	-1746.31246	18360.1674	-1415.23166
248	299.672648	0	-2046.6573	5129.31332	1869560.07	-1389.82821	482.88035	-2267.7373	28063901.2	1080.0006
250	298.628418	0	-1907.38431	-1907.38431	2503.57092	-1642.83307	12442.2017	185187.048	976108.599	455249.965
252	296.060607	0	-1858.34732	329956260.0	22435.4942	17473.4319	1330010.76	-2079.42732	45325711700.0	11987.2994
254	297.954893	0	-1917.41576	295.160843	-1603.77126	-1458.71054	6680.49513	-1402.09384	9592.94228	-1756.79577
256	302.520686	0	-1862.84488	-1331.74596	-1205.92871	-1779.27488	1412.11811	-1606.91079	16511.9229	850429.376
258	302.246457	0	-1917.9357	-1492.39291	-1273.7837	-1688.88129	-1687.8157	878.96266	383.999813	139.751694
260	301.169522	0	-1875.81741	2390.10031	634.93374	-1792.24741	771.675414	5055.59055	2157451.69	4241.30968
262	301.737374	0	-1770.61366	134928466.0	4726.3288	-1687.04366	5843684.21	166232.709	463997.716	-335.838188
264	301.819222	0	-1955.24686	-1115.70602	-1391.6626	37977.8374	-472.710334	742143.855	-659.103943	-1794.62687
266	301.553902	0	-1903.79871	147110.009	-844.610042	-1649.80487	5358.58432	-2124.87871	33.9689673	-1143.31934
268	292.661508	0	-1920.82052	-553.345579	1690.48804	-1501.37574	187715.003	-2141.90052	5236201.28	890.136225
270	295.004856	0	-1846.2917	404943.178	-1063.15476	3267.67103	1284109.25	-2067.37171	578894451.0	14510.7686
272	291.053185	0	-1962.08679	1204.26737	2023.76469	-1878.51679	105165.652	2868.11359	140640.947	48266.906
274	294.141585	0	-1875.15842	-1616.83923	-92.7417977	-1791.58842	1252271.94	17431.0064	728904.921	105404.154
276	298.696137	0	-1848.73157	-1368.1182	-984.940228	-1765.16157	66291.695	427.086574	1570.12272	-763.831506
278	296.666182	0	-1912.06176	-486.549192	7436.83057	-1828.49176	-724.94459	517469.584	41318828400000.0	53225.7382
280	297.940892	0	-1897.17604	-1432.4191	-1743.53448	-1813.60604	32751.9851	2422.46212	213197.752	467.781052
282	298.44039	0	-1927.24534	-1531.51043	-1616.14796	-1586.86239	272805.692	-1508.1559	4888.18513	-1766.62535
284	296.586161	0	-1952.2517	-701.480264	2872.44908	-1868.6817	47700.7814	109744160.0	14962075700.0	106852.157
286	302.789502	0	-1860.97875	-1545.4872	-1726.81982	-1777.40875	-339.481888	-724.733939	26819.3226	1516.4844
288	303.181639	0	-1928.73043	316.033959	-2005.97043	101428.088	704718.694	-1806.68953	6374.21527	-1507.12902
290	297.958495	0	-1932.17092	-297.574279	78375284700.0	-1848.60092	8842.01187	-2015.56662	-60.2653293	788.5005
292	305.394952	0	-1946.74646	69241.6605	-1659.57898	-1863.17646	1984.58424	26152.6636	4874632.69	-971.808593
294	295.781795	0	-1856.94588	636.090595	7766.97627	-1773.37588	796614.129	102626.408	5747799.04	965517.306
296	298.141954	0	-1814.30868	-1614.70691	-1686.40995	-1730.73868	-761.563113	-1635.99925	2757.02867	-698.947196
298	298.410103	0	-1857.74038	129.822671	8592.16934	-1666.14271	82363.0038	-2078.82038	-1142.33918	-500.883179
300	300.885566	0	-1950.54407	245265.156	2187.00933	1853.11378	34929.9447	18211794.9	88886707000.0	-1789.92408
302	302.135857	0	-1913.37921	-1593.8685	2727.95424	-1829.80921	430648548.0	28041.2296	866261.929	1061536.77
304	299.45264	0	-1882.22224	-1609.8705	-611.508593	-1798.65224	513177.084	-1202.84512	125217.817	356.92305
306	305.06466	0	-1923.61539	282.441494	-310.829229	272.348274	18655.9219	-2144.69539	47725.8928	24394.5977
308	295.088694	0	-1874.25733	3436.52409	-345.471359	1821.9485	-542.149392	-2095.33734	20758634.6	50915.0034
310	295.227324	0	-1823.93501	12304.3779	-1263.06635	13842.1334	8226995.39	-2045.01501	299741.97	2430.5402
312	297.701736	0	-1886.43088	-462.177867	-1963.67087	-1579.064	-299.487628	-1754.41003	-1227.74122	13398.2383
314	298.463788	0	-1868.36937	-1207.4718	22361.7274	-1376.69695	24385.9984	-2089.44938	294.999283	844.776286
316	296.792642	0	-1882.29591	-1490.31208	-1681.18207	-1798.72591	2095.82459	-803.758795	7290.16351	766590.019
318	299.855211	0	-1975.63769	9763.82779	2893.90588	-1892.06769	6749.16484	840.007957	278378.334	19345.6085
320	301.304725	0	-2002.64357	4882.49549	327231.158	34954.8514	14518.5272	-2223.72357	84401951.8	583078.894
322	295.565285	0	-1914.53812	478316.744	7443.04483	9908330.86	10204647.7	-2135.61812	150328.517	12408.4579
324	296.794467	0	-1858.35902	-1565.80498	487218.249	-1774.78902	1007761.33	7377228.32	1830462.26	1616113.17
326	299.830602	0	-1801.95571	-1574.66249	849.569319	-1718.3857	44634.3464	-1287.03926	-255.252151	-214.79648
328	297.638632	0	-1912.48518	1869.99814	7048785.99	391.328486	4698.01694	-2133.56518	931235557.0	366.708788
330	297.300204	0	-1953.85543	-1159.11318	-1540.36709	-1870.28543	33486.7004	-1332.71393	12147137.7	-93.9896188
332	304.365699	0	-1856.76307	-1335.41307	-1399.87999	1774.08812	49450.1919	90458.0495	-1846.13307	3503670.75
334	298.32617	0	-1866.06948	-1270.44297	-1194.48446	-1782.49948	5388.97464	14989.3718	41240002.7	629240798.0
336	301.168082	0	-1907.52039	-1132.22606	-1174.70378	-1173.82797	593587.004	-2128.60039	2166.70514	51461.3083
338	297.919173	0	-1986.06282	25696695.3	836.909837	2206.95182	395009.662	4913397.27	1684916.31	-1825.44282
340	295.217215	0	-1880.3256	2044.24392	-1957.5656	-272.234629	16915660.2	12805.3614	1387871.68	2271.32098
342	294.657786	0	-1927.08389	17148.1501	1402.99455	-1747.25809	-973.902511	-1464.9085	3798.48208	-1766.4639
344	296.457853	0	-1915.58076	-1088.69833	1568.70466	1329.81509	3071.25207	-2136.66076	1864067.13	664.861974
346	292.895784	0	-1872.36625	1934.49045	-818.910642	3031.17907	8484.91001	-1295.20955	-923.024287	-1711.74625
348	300.28285	0	-1898.0286	4722.67046	-1975.2686	10098.8267	484432.224	-1724.47114	400631511.0	7247093.38
350	295.681824	0	-1874.121	-1576.62414	-1566.28113	-1790.551	1239.57855	-1338.04351	8770.58053	-1078.77068
352	302.059828	0	-1871.17239	-1595.43023	-1948.41239	885.767248	49114.416	120168.705	102198.792	1815.27642
354	300.433416	0	-1961.5624	86247.3426	2801107.6	-866.454514	29771.9635	819288.134	2072110.59	-1800.9424
356	293.002874	0	-1896.90397	-512.43647	-1598.88543	27018782.2	163458.438	3304.64161	45816677000.0	-1736.28398
358	290.858396	0	-1862.31933	75070.455	45720.8579	-1778.74933	30839.5891	-1225.76274	305834.993	-1013.5071
360	304.121121	0	-1911.02806	3361875740.0	87136.2692	3463.39896	385012.368	4224.08528	4220.47254	-1750.40807
362	297.964051	0	-1932.85911	120145.766	28845480.2	8221.96956	65486.2675	-2153.93912	22488.414	15921.6938
364	296.410215	0	-1971.1459	-1778.93878	8100.1508	-1769.49471	18259.9103	15622.5302	-1960.5159	3824.0046
366	297.943459	0	-1820.80105	-1820.80105	-1231.09017	-1443.17896	-701.596205	-1641.24782	-490.184178	-1217.70931
368	298.800944	0	-1908.42404	-1716.91115	2887091.25	-1824.85404	5592198.44	947.988563	11996802200.0	-20.0969213
370	294.754102	0	-1975.43881	31536.8053	-490.988173	47818.2514	16656254.8	181605.47	243765.496	-1814.81882
372	300.126741	0	-1999.21332	-1191.7984	-1775.80509	-1562.03495	200920.295	-897.367252	-1988.58332	-1217.39753
374	296.140151	0	-1964.15116	107326.538	14746.0767	29380.1716	55044.6494	-2185.23116	5898140.2	3844581420.0
376	295.923048	0	-1900.49112	-1777.68366	6477.90553	-1816.92112	15470.4068	50096.7821	564866.659	5645.08237
378	299.045164	0	-1903.75157	-1183.67473	-1980.99157	11144.9771	10918.2065	54870.7404	989822.759	36502.674
380	300.314468	0	-1843.86087	15218.0517	-1801.50578	-1760.29087	49901.2312	-1633.99643	1951.78439	-1313.09636
382	300.699144	0	-1940.02337	-1702.36706	1627.84529	-1856.45338	1104917.59	30136.8166	49247.4883	2670482.03
384	302.681071	0	-1878.57369	-1479.52011	-1955.81369	-1625.59792	1309.53951	-1639.75068	375.876885	-643.571923
386	299.370032	0	-1899.01644	-179.402583	11802.9733	44.9483036	5886.57909	-861.691317	-1888.38644	34030.0629
388	300.255761	0	-1833.66318	792.763849	-1910.90317	2239.11497	151278117.0	30109.4659	5918130.45	51641868.2
390	289.879082	0	-1883.29477	35923.378	13.387634	-1799.72477	1997321990000.0	851.390118	5169742920.0	-207.384536
392	303.852224	0	-1901.56141	-1516.50556	-810.792681	-1451.89205	6021.37476	-1905.91624	-1890.93142	-989.335994
394	297.035726	0	-1820.30967	-848.904257	-1626.06122	-1664.50697	120.48524	-1750.89068	-1809.67968	-979.778729
396	295.110908	0	-1818.20668	45708.7714	-1724.9606	-399.773812	421.924301	-1302.94272	3105.01123	-1657.58668
398	298.890382	0	-1914.73165	-1308.50128	-1991.97165	-212.731478	-1091.65298	42723.233	-878.929954	-744.82923
400	302.443333	0	-1896.1398	26401432.8	321263598.0	4586.807	826958.518	275979.119	51522744.6	-1735.51981
402	293.368275	0	-1884.67349	1759.96198	6820.49206	-1092.80245	1643847.24	3090764.37	-1874.04349	4488.49526
404	294.584753	0	-1900.84265	-1460.55763	-1978.08265	-717.94308	6770.98859	9513.93817	10617.5803	62556.0474
406	297.687209	0	-1922.61115	-1922.61115	505196.32	-186.642492	20941.5827	-1981.09102	110254.641	-284.188887
408	294.574359	0	-1888.53294	-1888.53294	-1671.85302	-711.240234	4912.35151	-1372.68614	-555.872784	-1330.18302
410	300.372112	0	-1895.44637	5930.20534	56641.3481	-18.532066	5635.99645	1255989.75	2901.91569	-1734.82638
412	295.64238	0	-1920.87671	1966832660.0	-1998.11671	-43.1519238	409009.014	24880.7296	1898868.73	-1191.80866
414	299.390876	0	-1947.80925	-1269.98619	-254.171995	2358.66541	9974.70425	-1340.2017	-1937.17926	14320.6755
416	303.478185	0	-1858.53879	6197292.29	4337.44536	3841.5004	176763548.0	239786.659	-1847.90879	107769.919
